# BOOKS_XBOOT_V1
# Das xBoot (Red Devil) — базовые спины, 6 барабанов 2-3-4-4-3-2
# RTP_ALL_SEEDS: 95.9501% (totalWin=95950.08 totalBet=100000.00 books=100000)
# RTP_BASE_SPIN_ONLY: 90.1772%
# HIT_RATE: 22.30% (hit=22303 miss@0x=77697)
# BONUS_RATE: 0.456% (FS triggers=456, target 1/211≈0.474%)
# MAX_WIN: 55200x@1 (book id 88888, prob ~1/64M synthetic)
# JACKPOT_SEED: xb_1wl4_1ixwdpr
# Колонки (TAB): seed | total_win@1 | has_bonus | reels | weights | reel_nudge_mult
# [ | N | на фри: reels | weights | nudge_mult ]×N
# Индексы символов: low1..target (0-14), wild4=15, xways4=16, xwild4=17
xb_1duu_1mvj6es	0.24	0	7,4|4,1,9|8,10,7,4|1,6,4,3|0,3,3|9,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1duv_sn7iyc	0	0	0,6|8,4,7|13,13,13,13|13,13,13,13|5,9,0|0,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,3,1,1
xb_1duw_jrd1yw	0	0	6,1|3,8,8|8,7,4,1|6,2,2,6|4,2,6|6,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dux_1wlhcyb	0	0	4,2|3,2,0|3,5,6,6|1,7,5,2|7,7,10|4,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1duy_f08rtg	0	0	8,9|6,4,0|0,2,2,7|13,13,13,13|6,4,6|4,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1duz_lz63hs	34.56	0	5,4|0,0,4|13,13,13,13|13,13,13,13|8,0,9|7,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,3,1,1
xb_1dv0_kfu8et	0	0	3,4|6,9,5|6,9,4,4|3,3,5,3|3,6,0|3,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dv1_1mvoyah	0	0	6,9|2,4,3|2,7,4,0|8,3,5,6|2,10,0|9,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dv2_7pz9ts	0	0	5,6|8,2,10|2,5,10,7|1,4,6,5|3,6,3|4,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dv3_1ifs8lz	0	0	1,0|8,8,7|2,8,8,0|1,0,2,9|1,9,6|9,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dv4_1dcqmjx	0	0	5,8|7,6,5|7,6,9,6|1,9,9,10|1,5,5|3,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dv5_1ieohdn	0	0	7,5|4,0,6|8,4,2,2|13,13,13,13|9,3,1|8,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_1dv6_1k7i9qa	0.2	0	0,3|3,9,0|2,9,7,3|6,4,10,6|9,3,5|6,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dv7_13fxwl3	5.76	0	0,0|0,0,0|0,0,0,0|5,5,5,5|5,5,5|5,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dv8_i2jory	0	0	7,1|8,8,4|13,13,13,13|9,6,3,7|7,6,1|9,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,4,1,1,1
xb_1dv9_10nx9hn	0.72	0	0,2|9,0,0|4,5,1,0|10,2,0,2|6,9,4|7,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dva_10cay9w	0	0	9,7|9,0,5|5,8,2,1|6,1,5,1|7,3,4|5,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvb_fzth6m	0	0	1,1|5,7,3|13,13,13,13|13,13,13,13|7,6,0|4,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,4,3,1,1
xb_1dvc_z172ww	0	0	7,0|6,0,8|6,3,6,4|8,7,0,2|1,9,5|4,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvd_1wypujh	0	0	7,4|9,5,9|8,4,8,1|1,8,3,0|7,0,0|3,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dve_14b0pv4	0	0	3,3|8,8,7|7,5,8,2|13,13,13,13|1,9,6|7,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvf_uc4n3	0	0	2,2|8,0,8|13,13,13,13|3,4,2,1|8,6,5|3,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvg_o5m29k	2.4000000000000004	0	4,9|7,4,6|13,13,13,13|2,9,6,2|5,9,4|6,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_1dvh_a999v	0	0	1,2|7,7,4|6,9,1,9|9,0,1,10|8,4,10|7,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvi_1xyzvlt	0	0	5,9|2,5,3|1,2,2,2|8,4,0,6|7,5,6|8,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,2|1,1	1,1,1,1,1,1
xb_1dvj_o0smvj	3.84	0	4,4|6,5,4|13,13,13,13|7,9,4,9|3,2,3|3,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_1dvk_13syzd1	0	0	0,5|9,5,6|3,1,2,0|13,13,13,13|5,9,0|8,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_1dvl_1sugt9t	0	0	1,6|8,0,8|6,0,8,6|2,7,6,5|7,6,5|5,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvm_198e59l	0	0	6,2|10,9,7|0,7,3,0|4,3,4,6|4,2,5|1,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvn_ieekbe	0.28	0	9,2|4,6,9|7,9,6,0|5,5,8,5|4,1,5|8,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvo_gohdkh	0	0	8,4|7,7,1|6,2,3,2|8,9,6,6|8,0,1|6,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvp_c8uzcz	0	0	2,4|6,9,6|0,3,2,8|9,7,6,10|2,7,9|7,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvq_ux8s0u	0	0	9,0|3,6,0|9,2,3,7|10,6,9,7|6,8,1|6,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvr_dwz44v	0	0	4,4|9,3,8|7,8,3,8|0,1,0,7|7,8,4|0,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvs_c7hc5l	0	0	0,3|8,6,10|6,0,7,9|6,9,9,2|8,6,7|6,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvt_1kci3ww	0	0	8,0|2,6,0|1,5,1,6|5,6,4,8|4,5,6|9,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvu_1ce0d0i	0	0	7,1|1,0,0|7,10,5,7|4,7,9,9|4,7,7|6,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvv_kkhphx	0	0	6,1|1,9,4|6,2,4,4|0,1,2,0|1,1,5|4,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvw_1v4jfbu	0.6	0	3,6|6,3,4|6,5,5,5|8,2,6,2|3,0,9|5,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvx_j0zfte	0.88	0	5,2|5,1,9|7,0,9,5|3,9,1,0|1,6,8|3,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvy_19nkmqa	0	0	7,3|1,8,4|2,8,0,7|8,5,4,4|2,1,7|2,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dvz_15qhxrv	0.64	0	7,2|8,7,7|7,8,2,1|4,4,9,1|10,2,0|3,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw0_fr59x3	0	0	8,4|5,8,5|3,3,6,6|8,0,0,4|4,0,8|3,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw1_gw1v5y	14.08	0	9,7|9,0,0|9,4,0,2|13,13,13,13|7,8,9|4,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_1dw2_i9las6	0	0	9,0|1,4,7|2,7,7,2|8,1,10,4|9,1,0|2,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw3_1e3zyyt	0.32	0	7,8|7,2,5|0,2,8,7|1,9,2,6|8,7,0|6,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw4_1h25nam	0	0	6,9|1,5,3|4,5,9,1|6,7,2,9|7,9,3|6,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw5_1al2ffg	0	0	8,3|0,8,9|6,1,3,0|6,3,4,5|1,9,6|3,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw6_1cliy16	1.92	0	8,4|9,8,9|1,8,5,5|13,13,13,13|10,5,0|1,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw7_1aio70d	0	0	5,0|2,0,9|6,3,4,1|5,7,2,3|4,7,5|8,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dw8_1ugq0th	0	0	0,6|7,2,10|13,13,13,13|4,5,8,3|4,2,8|2,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_1dw9_43wshg	0	0	3,7|0,9,8|1,9,8,9|6,10,8,8|3,6,2|3,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwa_hf7nc1	0	0	8,6|4,5,3|13,13,13,13|1,0,8,3|2,3,6|3,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_1dwb_hdai1c	0	0	3,4|7,5,1|13,13,13,13|6,7,4,1|9,4,10|5,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_1dwc_1scu3iy	0	0	5,9|7,3,10|9,9,4,10|13,13,13,13|4,6,5|2,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwd_qrcjdj	0	0	3,7|4,1,4|9,0,8,8|10,5,2,6|4,7,3|9,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwe_1an504i	0	0	2,5|4,10,0|3,0,8,4|1,9,9,3|5,5,4|1,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwf_m391ip	0	0	4,0|9,6,2|7,5,5,9|13,13,13,13|6,7,5|0,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwg_q2yp57	0	0	7,1|9,8,2|2,3,4,0|6,8,2,8|8,3,7|1,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwh_72q1cf	0	0	9,3|9,8,3|0,8,6,1|6,9,2,1|0,1,8|8,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwi_11rheq1	0	0	1,8|0,5,9|10,7,9,0|7,7,2,6|2,3,0|3,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwj_hn4klo	4.48	0	1,3|6,8,3|13,13,13,13|3,5,2,1|6,1,7|7,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,4,1,1,1
xb_1dwk_1ir8ja4	7.04	0	8,5|9,5,2|13,13,13,13|2,0,8,7|4,0,9|9,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_1dwl_1cwoznn	0	0	1,7|8,0,5|0,7,6,5|4,0,3,7|1,0,5|7,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwm_j9g8ai	0	0	4,8|6,3,2|8,8,7,1|7,9,2,6|9,3,1|5,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwn_1g293fi	0.56	0	8,1|5,8,2|8,0,8,1|1,1,4,1|3,0,3|9,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwo_1nzurlj	0	0	8,0|2,5,2|1,0,1,5|0,6,0,4|3,1,8|3,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwp_1txx33u	0.24	0	0,2|8,0,1|8,0,3,9|1,7,9,6|6,8,7|9,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwq_6zn07l	0	0	7,5|1,2,9|1,8,5,7|1,2,2,3|4,5,5|8,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwr_1ph61u7	0	0	2,2|5,0,6|2,1,6,8|4,7,9,1|4,5,6|4,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dws_t2w6c0	5.76	0	0,0|0,0,0|0,0,0,0|5,5,5,5|5,5,5|5,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwt_jgcwvk	0	0	8,3|4,6,6|0,1,1,2|0,7,8,2|2,8,8|7,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwu_1pzje0s	0	0	3,2|8,8,6|13,13,13,13|13,13,13,13|7,0,1|8,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_1dwv_1g48s0k	17.28	0	7,1|2,1,0|1,7,7,1|13,13,13,13|8,9,1|8,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,3,1,1
xb_1dww_sna4e	0	0	0,9|5,5,7|3,7,1,3|4,8,9,5|4,0,5|5,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwx_aqwnet	0	0	0,2|9,1,4|13,13,13,13|9,9,9,6|6,7,2|1,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_1dwy_1b05tj8	0	0	7,0|6,0,8|6,2,8,9|8,3,4,6|6,8,0|5,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dwz_zyf3be	0	0	4,3|9,5,10|0,7,9,4|8,4,9,2|7,1,2|5,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dx0_1eiv593	0	0	4,5|6,9,2|13,13,13,13|7,6,7,9|2,4,9|9,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,4,1,1,1
xb_1dx1_19wn9ja	0	0	0,7|1,3,4|4,5,1,4|13,13,13,13|0,1,0|7,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,3,1,1
xb_1dx2_sciilm	0	0	9,6|2,10,5|4,4,7,9|13,13,13,13|5,0,3|1,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_1dx3_fyi71x	0	0	5,8|7,1,9|6,2,6,6|9,2,7,8|6,2,7|6,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dx4_19pu4uy	0	0	5,5|7,0,8|8,0,4,9|9,7,9,7|8,5,7|4,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dx5_1x6n6ee	0	0	9,6|1,3,8|13,13,13,13|9,2,0,1|3,7,10|2,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dx6_18jrczz	0	0	6,7|2,0,8|5,0,3,6|8,6,0,7|3,8,8|7,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,2|1,1	1,1,1,1,1,1
xb_1dx7_110j8wa	0	0	6,1|7,9,1|8,2,4,3|1,6,3,4|4,9,8|9,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dx8_vtum92	0	0	7,0|5,0,4|6,6,1,8|8,9,7,2|0,7,6|0,2	1,1|1,1,6|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dx9_1lrqgxq	0	0	2,9|4,5,0|0,5,5,9|10,5,2,7|1,0,4|3,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxa_pnio8z	2.88	0	1,9|9,1,0|1,6,3,7|13,13,13,13|0,0,5|9,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_1dxb_fdji3q	1.44	0	0,4|6,0,8|13,13,13,13|0,4,9,1|6,6,8|2,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxc_mpb27i	2.88	0	4,0|5,4,8|9,2,5,4|13,13,13,13|10,7,0|1,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,3,1,1
xb_1dxd_gaxkat	0	0	7,1|0,7,7|3,1,1,4|1,5,9,2|5,10,0|3,6	1,1|1,1,1|1,1,1,1|1,1,1,1|6,1,1|1,1	1,1,1,1,1,1
xb_1dxe_1kajmhs	0	0	0,9|1,1,4|9,1,3,5|13,13,13,13|1,10,3|4,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxf_1uyc974	0	0	7,5|7,2,2|5,2,4,1|2,5,7,7|0,9,9|5,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxg_1a29419	0	0	7,1|6,2,2|13,13,13,13|6,5,0,1|3,6,6|8,4	1,1|1,6,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_1dxh_aj0q3z	0	0	0,4|8,1,5|3,0,10,1|5,7,4,1|10,7,1|9,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxi_v2za02	0	0	0,1|5,3,7|13,13,13,13|2,8,4,1|5,9,1|3,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_1dxj_a5f01p	0	0	5,9|5,8,4|8,6,3,3|4,0,10,8|6,2,3|3,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxk_1hnap22	0	0	6,7|2,9,5|9,5,3,8|5,9,5,2|5,1,3|7,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxl_6y8lz6	0	0	1,8|9,4,0|4,7,6,3|13,13,13,13|10,6,8|4,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_1dxm_hikw6a	0	0	3,5|7,3,1|7,8,2,9|5,8,8,6|7,7,4|2,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxn_xigtre	0	0	0,4|5,5,3|0,6,2,5|13,13,13,13|0,1,6|6,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,3,1,1
xb_1dxo_15vw8de	0	0	1,7|7,4,5|9,5,5,6|9,9,5,0|4,3,0|5,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,5|1,1	1,1,1,1,1,1
xb_1dxp_jpkd9j	0	0	2,0|4,4,4|0,2,8,6|5,2,1,4|8,1,1|7,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxq_1as7160	0	0	2,2|8,6,1|7,9,4,9|8,1,8,4|8,0,9|9,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxr_1j2psay	0	0	1,6|8,8,2|0,5,0,7|0,2,3,7|4,1,3|9,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxs_cy9b32	0	0	8,0|10,8,8|9,4,4,5|8,0,4,4|1,0,5|8,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxt_5v3uhl	0	0	5,8|6,9,9|4,10,2,7|2,4,9,5|5,8,7|4,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxu_1ficjqi	0	0	3,0|10,0,1|10,8,5,6|3,8,6,9|8,2,4|8,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxv_1rxq7pg	0	0	2,3|6,8,9|6,10,7,9|3,4,9,6|9,9,8|7,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxw_1ip3332	0	0	7,5|4,0,4|1,7,1,7|9,4,7,3|4,8,0|3,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxx_1pwon1u	0	0	7,4|5,0,1|0,5,5,8|13,13,13,13|1,0,2|8,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_1dxy_nxp1hu	0	0	3,7|10,0,6|0,1,0,8|3,10,5,0|6,1,0|8,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dxz_3fpjty	0	0	6,5|0,10,6|7,1,0,7|6,2,5,5|3,7,8|4,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dy0_zrpnql	0	0	0,6|3,4,9|13,13,13,13|5,9,0,5|5,8,8|9,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,4,1,1,1
xb_1dy1_6io1lu	0	0	6,5|3,3,0|4,0,9,8|0,1,5,9|9,4,0|7,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dy2_1qsp7kn	0	0	5,5|5,1,3|2,4,6,1|13,13,13,13|6,6,5|1,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_1dy3_1p5th1h	0.2	0	4,3|8,5,4|4,0,1,7|9,6,9,6|1,0,1|9,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dy4_johsa0	0	0	8,7|9,9,4|5,4,6,3|4,3,1,2|5,2,8|5,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dy5_1xapw2x	0	0	4,3|6,1,7|2,8,7,1|13,13,13,13|9,0,9|0,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_1dy6_vlfq1u	0	0	0,8|4,0,3|2,1,6,9|4,3,9,7|9,1,7|2,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dy7_18jvv8h	2.4000000000000004	0	1,2|3,2,5|13,13,13,13|10,5,0,0|6,4,7|5,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_1dy8_arj8gq	0	0	3,2|1,6,7|10,0,3,0|4,7,2,5|5,1,5|2,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dy9_krdb0	0	0	9,8|3,7,2|13,13,13,13|7,6,4,7|5,8,4|5,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_1dya_rb8pnq	0	0	7,4|1,2,0|5,1,2,6|7,9,6,9|3,5,1|7,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dyb_178nzy3	0	0	2,6|4,2,8|6,6,4,0|2,0,6,7|0,3,2|6,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dyc_17svskr	0	0	6,6|8,7,7|10,6,3,0|10,7,9,5|5,6,2|9,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dyd_2zsayq	0	0	8,5|6,9,1|9,1,0,3|13,13,13,13|1,2,5|0,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,3,1,1
xb_1dye_6tw5xa	0	0	7,4|8,9,7|10,1,3,8|1,9,1,9|5,0,2|8,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dyf_1cs7fqk	0	0	2,6|3,0,4|2,3,9,0|4,7,3,1|8,8,5|4,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_1dyg_1et34ex	38.400000000000006	0	3,9|2,9,5|13,13,13,13|13,13,13,13|0,10,0|3,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,2,1,1
xb_1dyh_o1llcv	0	0	8,8|8,1,8|3,4,2,9|7,10,2,2|0,7,8|4,0	1,1|1,1,5|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
